snapshot_date,store_id,product_id,available_stock,on_hand_stock,reserved_stock,committed_stock,inventory_on_order,safety_stock
2025-09-11,S079,P00069,102,167,49,16,150,13
2025-08-24,S095,P01538,341,566,135,90,89,88
2025-06-23,S006,P04584,86,114,14,14,12,36
2025-01-18,S016,P03804,147,207,13,47,131,61
2025-02-04,S048,P01610,367,579,101,111,39,93
2025-01-23,S092,P01909,175,299,37,87,103,32
2025-03-22,S019,P00644,80,88,7,1,59,22
2025-12-02,S069,P01473,24,48,13,11,165,83
2025-08-08,S003,P02424,107,141,5,29,54,77
2025-05-04,S040,P01969,200,404,95,109,19,59
2025-12-29,S042,P00554,241,388,36,111,171,75
2025-06-25,S001,P03948,288,462,76,98,82,27
2025-10-02,S097,P01004,430,582,41,111,30,72
2025-01-08,S079,P01546,435,450,10,5,63,31
2025-07-05,S069,P00421,106,145,20,19,122,84
2025-09-15,S023,P02590,520,537,10,7,98,39
2025-04-28,S099,P02010,427,566,101,38,198,50
2025-07-29,S003,P03444,55,68,11,2,124,74
2025-03-19,S002,P04704,379,524,18,127,58,17
2025-05-25,S048,P04611,257,381,14,110,97,86
2025-09-24,S073,P03266,367,499,30,102,151,92
2025-10-11,S098,P03903,16,21,1,4,52,72
2025-06-16,S099,P00914,280,549,155,114,9,86
2025-01-19,S073,P03623,17,20,2,1,24,91
2025-08-25,S045,P02929,466,562,89,7,107,62
2025-12-26,S089,P03473,26,37,8,3,174,70
2025-03-12,S031,P01371,59,82,3,20,171,19
2025-07-31,S052,P00856,288,402,102,12,114,83
2025-12-31,S062,P01092,234,269,13,22,129,27
2025-04-12,S099,P04661,114,202,59,29,89,57
2025-03-17,S094,P03284,300,375,25,50,166,87
2025-01-18,S085,P00350,373,507,40,94,155,82
2025-07-16,S066,P03301,37,50,8,5,80,28
2025-10-31,S072,P01067,21,26,1,4,134,74
2025-01-04,S040,P00291,286,404,21,97,70,91
2025-07-29,S051,P01568,56,70,7,7,1,40
2025-03-27,S003,P01083,37,62,14,11,153,29
2025-04-10,S034,P04628,333,529,121,75,121,98
2025-01-26,S018,P02374,450,557,36,71,76,62
2025-03-28,S054,P04657,80,126,11,35,151,36
2025-06-28,S098,P03671,372,449,1,76,146,48
2025-03-15,S013,P04178,208,265,29,28,35,46
2025-06-11,S099,P02113,125,206,44,37,193,91
2025-11-22,S042,P01518,275,363,50,38,25,83
2025-05-04,S088,P01648,257,358,18,83,157,74
2025-11-09,S048,P00207,395,525,119,11,86,86
2025-04-11,S009,P03999,93,99,2,4,171,97
2025-08-23,S007,P03662,303,372,20,49,27,83
2025-12-12,S037,P00401,317,579,94,168,129,52
2025-09-30,S084,P01398,136,186,15,35,145,70
2025-01-21,S009,P03250,349,546,49,148,177,27
2025-12-28,S032,P04441,379,492,94,19,47,55
2025-06-17,S005,P01149,278,313,27,8,111,33
2025-01-19,S038,P04801,287,360,39,34,159,50
2025-12-29,S037,P00753,104,134,27,3,195,75
2025-12-23,S090,P01252,307,505,133,65,110,54
2025-05-01,S079,P00566,351,590,158,81,19,89
2025-07-10,S005,P00044,237,309,60,12,73,21
2025-02-24,S078,P02793,295,556,159,102,44,43
2025-12-09,S053,P01724,34,42,7,1,112,18
2025-07-25,S051,P04032,19,26,4,3,9,37
2025-01-11,S053,P00891,370,463,62,31,67,41
2025-12-28,S045,P04241,24,26,0,2,95,27
2025-08-24,S066,P00007,91,165,29,45,96,46
2025-03-16,S048,P02676,176,389,110,103,85,85
2025-01-21,S050,P01941,118,270,79,73,135,14
2025-06-01,S095,P00585,426,535,78,31,183,79
2025-12-31,S065,P01142,70,101,13,18,36,21
2025-11-24,S035,P01622,286,400,12,102,62,56
2025-11-28,S069,P03388,384,427,4,39,62,71
2025-05-26,S089,P04518,431,536,10,95,109,78
2025-11-01,S074,P00377,26,38,3,9,148,34
2025-11-24,S056,P04237,85,126,30,11,126,95
2025-10-26,S093,P01825,65,112,19,28,123,25
2025-04-03,S035,P02070,184,261,2,75,190,34
2025-12-23,S014,P00509,170,234,15,49,178,58
2025-07-24,S009,P01141,233,325,79,13,55,37
2025-10-31,S033,P04836,262,539,138,139,120,42
2025-09-22,S003,P00923,49,72,20,3,41,61
2025-09-22,S091,P00900,82,112,7,23,134,40
2025-03-16,S003,P03991,306,427,54,67,16,93
2025-07-19,S020,P01952,62,91,21,8,159,33
2025-07-03,S003,P01738,233,322,16,73,153,95
2025-07-07,S056,P00920,142,152,6,4,93,34
2025-03-09,S024,P01051,228,367,64,75,119,69
2025-05-29,S073,P03482,330,566,70,166,79,22
2025-09-02,S092,P04028,32,47,6,9,85,74
2025-11-04,S003,P03193,134,241,45,62,159,99
2025-11-22,S084,P04487,213,299,50,36,60,61
2025-06-17,S087,P01716,231,456,127,98,19,33
2025-12-16,S094,P00062,161,283,63,59,39,39
2025-02-21,S006,P00963,183,236,49,4,143,81
2025-12-20,S049,P02607,206,395,104,85,160,97
2025-10-17,S013,P04168,311,411,25,75,11,67
2025-07-28,S085,P02533,357,571,169,45,71,71
2025-09-03,S043,P00254,444,543,12,87,126,50
2025-05-12,S086,P00804,74,101,4,23,181,37
2025-07-26,S086,P04834,306,531,126,99,100,37
2025-06-05,S090,P01295,173,210,26,11,79,52
2025-12-13,S099,P01976,394,483,22,67,184,84
2025-05-09,S069,P00123,105,179,26,48,39,99
2025-12-11,S030,P04904,429,501,19,53,139,60
2025-12-01,S034,P01607,120,167,37,10,145,53
2025-06-01,S075,P00825,146,283,54,83,189,17
2025-03-05,S084,P03498,349,474,57,68,117,12
2025-07-23,S094,P03540,60,73,6,7,51,34
2025-11-12,S037,P02689,125,166,2,39,89,18
2025-08-14,S019,P03076,210,302,33,59,64,65
2025-05-24,S045,P00217,448,515,35,32,89,84
2025-05-06,S001,P00868,466,544,12,66,142,14
2025-11-02,S064,P03290,50,65,5,10,11,44
2025-01-02,S089,P00951,140,148,7,1,118,31
2025-07-07,S039,P04271,209,265,45,11,107,53
2025-10-16,S007,P03382,114,145,27,4,124,71
2025-08-27,S001,P00337,407,597,56,134,51,78
2025-12-10,S035,P01591,50,54,0,4,23,88
2025-12-03,S070,P01003,190,244,19,35,164,51
2025-01-09,S034,P04344,226,302,66,10,141,14
2025-10-12,S022,P03498,275,424,45,104,86,88
2025-07-23,S032,P03376,424,462,11,27,85,27
2025-06-24,S054,P00164,148,210,23,39,168,65
2025-07-14,S012,P01673,271,429,67,91,94,95
2025-10-23,S030,P00616,142,225,40,43,71,80
2025-06-04,S075,P02494,401,542,110,31,20,51
2025-08-25,S094,P00825,186,290,22,82,108,58
2025-03-09,S015,P01962,395,565,10,160,123,50
2025-02-06,S041,P02196,293,402,106,3,118,18
2025-03-29,S040,P01206,57,84,23,4,66,95
2025-04-28,S090,P02698,262,326,22,42,87,39
2025-09-11,S022,P02129,226,306,4,76,155,97
2025-12-15,S050,P01206,102,161,47,12,65,49
2025-01-01,S060,P03315,349,392,25,18,106,75
2025-06-18,S074,P00661,104,166,16,46,171,51
2025-04-16,S098,P03173,138,274,64,72,168,78
2025-11-21,S014,P04146,374,577,137,66,175,45
2025-08-24,S032,P00376,67,101,9,25,130,14
2025-12-21,S089,P01848,192,234,32,10,178,92
2025-07-23,S016,P03081,189,344,81,74,70,73
2025-07-28,S075,P01434,122,194,57,15,193,72
2025-01-15,S066,P00418,271,363,39,53,179,85
2025-08-26,S071,P03870,128,189,29,32,176,36
2025-11-02,S084,P03716,319,407,15,73,153,68
2025-12-27,S091,P02445,316,444,10,118,147,20
2025-07-08,S047,P01105,351,426,72,3,62,17
2025-12-28,S031,P04469,308,426,9,109,1,42
2025-10-23,S063,P00143,344,442,36,62,129,85
2025-03-14,S082,P04595,38,76,20,18,106,98
2025-06-13,S081,P01792,425,455,1,29,42,71
2025-10-28,S066,P01855,441,525,71,13,117,60
2025-05-25,S064,P00315,369,469,92,8,157,17
2025-02-19,S027,P04958,506,584,75,3,157,61
2025-01-29,S031,P02143,432,595,85,78,145,57
2025-04-18,S026,P02694,359,490,110,21,41,54
2025-03-02,S024,P04567,55,75,8,12,32,95
2025-09-30,S028,P04198,125,199,55,19,148,92
2025-12-15,S063,P02687,274,405,36,95,155,64
2025-09-17,S045,P04735,235,449,131,83,114,83
2025-07-26,S083,P02619,369,480,80,31,20,63
2025-01-25,S011,P01529,103,168,22,43,164,83
2025-01-25,S022,P02731,16,23,4,3,0,80
2025-07-24,S032,P03046,108,205,56,41,171,49
2025-01-05,S071,P00265,336,497,139,22,176,33
2025-07-08,S013,P04955,243,327,54,30,7,67
2025-08-29,S003,P01403,26,37,8,3,22,35
2025-06-07,S041,P01941,229,300,35,36,141,94
2025-09-27,S077,P01671,334,533,63,136,90,50
2025-07-18,S005,P01928,195,318,78,45,138,47
2025-12-20,S068,P01473,146,181,29,6,57,27
2025-02-01,S088,P03298,48,109,30,31,11,73
2025-11-03,S074,P04872,157,264,35,72,98,74
2025-03-20,S047,P01498,62,64,1,1,175,29
2025-04-17,S005,P04524,306,493,134,53,38,45
2025-11-01,S092,P02433,388,504,62,54,62,64
2025-07-05,S048,P01235,17,34,8,9,122,90
2025-10-29,S031,P04271,393,549,12,144,69,40
2025-12-18,S061,P00075,489,555,44,22,103,73
2025-07-26,S081,P03522,311,345,20,14,100,41
2025-06-02,S091,P02353,342,453,37,74,56,31
2025-06-17,S084,P00223,351,548,81,116,114,28
2025-10-14,S091,P01133,390,558,5,163,128,99
2025-11-09,S021,P04038,208,300,32,60,103,56
2025-05-28,S038,P04321,234,342,76,32,198,63
2025-02-22,S038,P02510,502,569,29,38,56,84
2025-01-03,S046,P02167,208,378,61,109,171,82
2025-08-03,S048,P03672,105,161,45,11,19,97
2025-06-15,S092,P03491,78,169,46,45,166,60
2025-12-15,S034,P03578,241,411,63,107,145,42
2025-01-31,S093,P00135,386,493,1,106,107,97
2025-08-04,S019,P00384,355,551,79,117,108,84
2025-12-19,S010,P00812,118,238,61,59,47,10
2025-12-22,S080,P02967,80,122,26,16,23,44
2025-04-23,S011,P03684,45,76,14,17,103,30
2025-05-31,S021,P03701,325,481,13,143,126,29
2025-08-30,S022,P01870,267,445,85,93,13,86
2025-03-28,S071,P00445,309,490,121,60,100,35
2025-10-25,S094,P01151,155,233,15,63,70,43
2025-07-13,S010,P00758,50,67,8,9,56,44
2025-12-16,S005,P00242,229,337,46,62,12,49
2025-03-17,S086,P02514,158,172,2,12,39,36
2025-09-11,S067,P03120,442,519,20,57,193,97
2025-03-10,S064,P04667,264,444,101,79,73,90
2025-01-15,S050,P02870,322,369,20,27,27,19
2025-04-25,S014,P02591,74,128,17,37,84,48
2025-11-18,S015,P00840,282,501,71,148,78,77
2025-03-29,S084,P02025,309,444,95,40,68,43
2025-09-27,S020,P02584,220,276,17,39,188,55
2025-04-22,S033,P02080,290,334,14,30,62,33
2025-08-04,S085,P02076,329,571,74,168,114,75
2025-08-26,S054,P04994,178,242,23,41,48,12
2025-08-25,S017,P02782,33,45,5,7,113,11
2025-12-12,S037,P02632,309,463,86,68,80,60
2025-11-30,S072,P04133,259,552,142,151,154,83
2025-10-09,S009,P03136,102,136,10,24,31,34
2025-07-28,S014,P03881,243,311,20,48,142,73
2025-11-02,S015,P04217,203,270,28,39,105,55
2025-12-22,S033,P01987,31,43,6,6,195,94
2025-08-28,S097,P01562,208,369,58,103,84,35
2025-08-09,S080,P01211,65,98,27,6,59,25
2025-06-27,S035,P04096,191,283,14,78,49,70
2025-08-17,S019,P03484,348,569,63,158,24,20
2025-06-23,S077,P03384,465,585,77,43,187,86
2025-04-17,S049,P00889,242,378,80,56,195,63
2025-04-11,S093,P02829,84,146,29,33,59,49
2025-03-23,S022,P04088,115,145,14,16,19,83
2025-11-24,S021,P02190,124,248,59,65,47,40
2025-03-02,S077,P02284,121,201,44,36,189,85
2025-07-01,S055,P01847,357,527,118,52,48,62
2025-12-17,S054,P00626,151,274,45,78,166,48
2025-06-27,S048,P02678,181,211,12,18,27,67
2025-02-05,S058,P02715,201,318,81,36,49,68
2025-05-01,S084,P02363,274,307,21,12,94,12
2025-04-01,S021,P03889,159,166,2,5,111,79
2025-09-20,S054,P01300,187,210,6,17,59,67
2025-08-07,S012,P01422,110,202,51,41,40,15
2025-03-10,S004,P01297,322,401,30,49,9,87
2025-10-18,S031,P03799,249,358,43,66,75,63
2025-04-07,S084,P03523,128,300,87,85,56,98
2025-03-15,S002,P01489,299,381,52,30,128,66
2025-05-27,S072,P03054,192,212,7,13,176,41
2025-05-20,S035,P04632,20,25,1,4,23,61
2025-06-07,S090,P01197,136,180,4,40,197,73
2025-09-27,S075,P00095,46,71,13,12,70,34
2025-05-14,S100,P04146,531,550,4,15,199,34
2025-04-30,S071,P04901,161,345,94,90,15,18
2025-04-20,S031,P01509,198,300,22,80,103,94
2025-09-14,S042,P02484,344,498,90,64,37,73
2025-09-24,S073,P01321,220,296,3,73,128,35
2025-10-15,S044,P04442,73,109,8,28,130,71
2025-02-18,S032,P01991,187,304,87,30,49,84
2025-07-28,S011,P01033,434,502,23,45,58,10
2025-11-28,S084,P02799,46,68,10,12,74,92
2025-06-06,S051,P01304,157,220,55,8,55,93
2025-09-21,S015,P02236,310,451,127,14,53,55
2025-06-13,S079,P00527,39,52,0,13,103,67
2025-05-15,S009,P02899,266,415,66,83,93,63
2025-01-06,S079,P04858,254,372,74,44,64,17
2025-11-04,S011,P03671,183,286,77,26,186,31
2025-10-17,S041,P03013,151,221,44,26,136,58
2025-05-22,S084,P02843,85,118,15,18,17,50
2025-05-08,S006,P01154,474,545,3,68,114,90
2025-11-13,S029,P02771,239,289,2,48,173,77
2025-02-21,S082,P02540,97,122,22,3,0,55
2025-06-04,S023,P03290,151,189,10,28,53,97
2025-02-01,S095,P02377,98,101,3,0,87,37
2025-11-23,S037,P00165,227,276,0,49,199,63
2025-05-05,S009,P03234,14,24,4,6,173,30
2025-08-26,S097,P00745,209,369,70,90,178,50
2025-04-11,S032,P03097,279,320,36,5,110,43
2025-03-26,S082,P03126,27,31,2,2,150,24
2025-03-03,S004,P03384,437,575,133,5,119,48
2025-01-14,S096,P04229,240,355,31,84,103,52
2025-12-15,S003,P02564,104,180,23,53,10,51
2025-04-26,S089,P01688,125,164,33,6,195,17
2025-04-14,S006,P01733,80,134,21,33,33,36
2025-06-17,S070,P03059,144,234,48,42,23,56
2025-12-26,S053,P03583,307,495,118,70,110,84
2025-04-10,S094,P03771,45,72,11,16,70,39
2025-07-04,S047,P01994,47,72,17,8,125,70
2025-04-01,S024,P01756,138,281,65,78,54,72
2025-10-18,S053,P02070,262,386,20,104,147,18
2025-02-10,S085,P04317,159,284,48,77,47,62
2025-04-06,S010,P04436,124,202,59,19,64,11
2025-01-17,S022,P03872,216,271,46,9,45,55
2025-12-13,S085,P04160,202,246,25,19,138,77
2025-02-07,S020,P04471,426,594,67,101,71,72
2025-06-21,S049,P03718,362,546,110,74,56,19
2025-10-18,S037,P03771,56,92,21,15,172,22
2025-08-10,S044,P04584,419,548,40,89,149,53
2025-05-31,S080,P02199,284,299,11,4,126,52
2025-05-15,S099,P02978,225,392,64,103,123,80
2025-05-19,S015,P03935,64,84,11,9,39,63
2025-07-22,S029,P02287,96,175,32,47,145,91
2025-06-25,S054,P00991,100,149,35,14,71,39
2025-04-26,S009,P01676,240,509,146,123,96,83
2025-09-06,S059,P02636,200,340,75,65,132,77
2025-09-29,S058,P04994,65,79,6,8,175,34
2025-12-02,S034,P01588,413,587,158,16,8,64
2025-05-21,S069,P02676,249,463,102,112,11,85
2025-07-06,S072,P01719,93,197,56,48,162,26
2025-08-11,S026,P02166,132,135,0,3,163,66
2025-10-24,S095,P00235,173,261,32,56,168,15
2025-05-19,S082,P03674,260,392,114,18,25,25
2025-02-01,S015,P00961,347,498,67,84,39,61
2025-01-29,S080,P02530,75,122,17,30,2,45
2025-11-04,S006,P03556,139,216,28,49,105,93
2025-04-24,S071,P04610,302,430,32,96,140,59
2025-09-17,S016,P01834,131,175,0,44,93,48
2025-06-10,S049,P01524,352,558,52,154,116,33
2025-05-01,S034,P02668,231,349,53,65,70,65
2025-09-12,S010,P04270,101,168,49,18,7,61
2025-11-02,S067,P02889,105,142,27,10,128,87
2025-03-14,S026,P04778,364,555,129,62,120,96
2025-01-20,S024,P02086,293,343,10,40,68,24
2025-12-03,S017,P02423,224,534,154,156,122,50
2025-03-27,S036,P02605,366,512,50,96,193,17
2025-08-30,S060,P04155,140,187,39,8,97,10
2025-12-12,S039,P00171,247,448,113,88,106,22
2025-02-25,S032,P01186,64,80,11,5,180,17
2025-11-17,S044,P04101,371,583,111,101,85,40
2025-01-13,S025,P04813,208,304,82,14,121,83
2025-05-13,S046,P00271,148,167,4,15,48,71
2025-03-04,S009,P04285,259,481,91,131,87,98
2025-05-03,S052,P04150,419,553,5,129,123,63
2025-12-05,S071,P04272,151,232,27,54,2,78
2025-07-02,S071,P03527,382,595,159,54,161,63
2025-03-11,S074,P00950,80,120,9,31,31,28
2025-09-12,S004,P03259,88,127,20,19,86,57
2025-07-25,S077,P01075,259,334,59,16,116,22
2025-11-05,S025,P01140,73,78,3,2,70,92
2025-01-07,S010,P00912,281,384,55,48,66,62
2025-10-09,S087,P00281,278,409,44,87,104,70
2025-11-10,S070,P00117,342,433,80,11,126,39
2025-02-02,S085,P04173,297,595,143,155,118,83
2025-06-03,S082,P03709,341,429,75,13,191,79
2025-12-24,S045,P03758,339,368,10,19,18,74
2025-06-23,S057,P02496,176,325,73,76,9,77
2025-02-02,S045,P01654,218,265,23,24,104,32
2025-09-20,S019,P03763,176,271,48,47,100,66
2025-12-25,S074,P01530,364,409,35,10,193,89
2025-04-21,S062,P01790,278,372,22,72,49,60
2025-11-28,S018,P01697,180,197,7,10,138,92
2025-03-13,S019,P04911,248,305,27,30,163,62
2025-10-20,S055,P01118,59,106,27,20,171,85
2025-05-31,S006,P04952,153,224,49,22,127,85
2025-10-30,S039,P04115,220,271,32,19,108,51
2025-10-08,S081,P04427,324,437,88,25,155,74
2025-09-19,S058,P00006,423,530,93,14,103,86
2025-09-04,S090,P00044,18,33,7,8,13,20
2025-08-15,S017,P02001,137,224,31,56,16,26
2025-12-20,S097,P02865,312,403,50,41,68,74
2025-11-01,S076,P02704,480,559,22,57,90,52
2025-05-20,S100,P00244,399,586,158,29,131,14
2025-12-30,S053,P02231,49,69,13,7,186,61
2025-09-20,S009,P03967,250,339,14,75,47,11
2025-01-19,S030,P02563,373,539,94,72,198,65
2025-05-26,S097,P00013,118,190,22,50,103,81
2025-07-22,S100,P01971,256,294,31,7,154,32
2025-08-09,S019,P04533,68,87,14,5,131,24
2025-05-30,S009,P02226,51,65,0,14,15,11
2025-01-01,S091,P00443,357,477,36,84,150,66
2025-10-17,S014,P03646,151,226,27,48,125,81
2025-07-26,S047,P03027,49,59,10,0,90,39
2025-02-28,S094,P04812,217,273,37,19,25,57
2025-01-24,S044,P03824,101,130,21,8,134,13
2025-08-02,S059,P01475,254,433,108,71,33,85
2025-03-12,S044,P02643,343,424,72,9,12,46
2025-12-11,S057,P02405,227,325,28,70,148,32
2025-03-04,S064,P04181,226,335,12,97,166,99
2025-03-22,S071,P03973,211,299,67,21,125,22
2025-08-06,S067,P03864,70,86,8,8,82,65
2025-02-13,S078,P04805,52,83,12,19,197,53
2025-11-10,S064,P04163,216,292,55,21,37,84
2025-07-15,S060,P04243,145,165,4,16,190,56
2025-03-15,S062,P02539,11,20,4,5,67,72
2025-05-25,S068,P03481,264,403,104,35,196,50
2025-05-25,S082,P04146,140,173,24,9,181,14
2025-12-28,S033,P01726,157,181,20,4,164,63
2025-10-18,S075,P03739,236,316,31,49,30,38
2025-11-17,S077,P00631,290,533,105,138,119,29
2025-12-04,S096,P01967,86,120,19,15,195,90
2025-09-22,S099,P03782,218,389,84,87,151,89
2025-08-07,S002,P04465,231,388,53,104,127,80
2025-05-18,S040,P01787,391,516,102,23,29,84
2025-10-11,S024,P03985,413,553,23,117,36,73
2025-08-03,S040,P02994,349,510,80,81,65,94
2025-12-05,S095,P00672,132,242,61,49,53,86
2025-11-04,S049,P02540,44,62,1,17,42,56
2025-12-07,S074,P01776,324,388,15,49,32,33
2025-05-14,S061,P02269,325,423,1,97,82,94
2025-05-25,S028,P03492,345,493,140,8,48,55
2025-08-10,S002,P03432,260,335,34,41,30,82
2025-06-08,S079,P02410,67,158,46,45,126,16
2025-01-27,S072,P00684,356,536,133,47,35,37
2025-05-04,S078,P02718,391,486,29,66,6,66
2025-06-09,S036,P00533,315,371,56,0,143,73
2025-08-16,S061,P00311,378,514,133,3,62,77
2025-01-21,S007,P02190,115,223,54,54,159,49
2025-04-05,S096,P04914,159,252,58,35,64,53
2025-01-23,S087,P03212,369,494,41,84,148,25
2025-01-23,S004,P03396,260,438,120,58,63,30
2025-02-11,S047,P03471,194,268,30,44,136,87
2025-08-21,S089,P01283,27,34,2,5,44,69
2025-05-30,S053,P01457,138,160,20,2,130,21
2025-12-10,S035,P02767,256,484,116,112,100,66
2025-05-18,S088,P04418,144,193,36,13,15,18
2025-03-26,S047,P00727,349,355,4,2,38,51
2025-05-28,S027,P01701,337,505,81,87,49,96
2025-09-03,S058,P02038,413,580,142,25,126,39
2025-09-25,S028,P00521,29,41,1,11,185,69
2025-11-10,S051,P00681,146,267,54,67,56,19
2025-07-15,S079,P00781,34,48,7,7,41,88
2025-01-14,S058,P03671,107,171,50,14,162,56
2025-04-02,S048,P00717,134,244,45,65,109,78
2025-02-05,S099,P00001,110,200,55,35,139,64
2025-12-07,S013,P01193,206,398,114,78,176,72
2025-09-19,S100,P03966,103,139,4,32,151,38
2025-02-03,S016,P00160,19,30,3,8,162,18
2025-05-10,S079,P03944,108,192,32,52,126,83
2025-09-09,S028,P04076,360,507,126,21,193,67
2025-03-02,S077,P00934,294,515,148,73,184,71
2025-10-01,S022,P00408,99,136,37,0,59,90
2025-12-25,S019,P02505,292,500,76,132,125,98
2025-06-06,S071,P01475,233,377,84,60,104,70
2025-02-10,S068,P03519,398,488,38,52,122,97
2025-08-23,S079,P01877,108,240,63,69,131,97
2025-05-15,S010,P03390,49,62,4,9,55,48
2025-09-13,S050,P03104,281,596,175,140,158,15
2025-01-02,S039,P01333,375,554,62,117,90,59
2025-04-04,S031,P00333,299,432,111,22,88,73
2025-07-02,S021,P01875,404,444,14,26,113,12
2025-05-19,S083,P03471,189,314,76,49,185,62
2025-12-30,S023,P02729,395,532,37,100,22,27
2025-11-25,S081,P03788,222,342,31,89,196,68
2025-02-21,S029,P00270,219,254,13,22,79,18
2025-07-09,S034,P03901,318,507,139,50,82,84
2025-07-11,S029,P03340,93,150,29,28,153,99
2025-11-12,S082,P04121,135,234,30,69,25,46
2025-12-21,S041,P01542,226,369,57,86,131,54
2025-06-23,S051,P02376,107,167,31,29,177,93
2025-09-01,S089,P01424,58,65,1,6,26,23
2025-06-29,S077,P02305,394,544,50,100,90,87
2025-04-15,S038,P02490,314,539,113,112,14,51
2025-06-08,S087,P02544,28,29,1,0,77,25
2025-12-10,S009,P02326,51,81,22,8,174,59
2025-06-09,S090,P00453,228,253,6,19,190,58
2025-12-10,S010,P04467,345,459,58,56,112,93
2025-07-30,S083,P04583,145,227,60,22,67,68
2025-08-10,S036,P04748,340,438,97,1,161,57
2025-03-11,S028,P00640,174,206,30,2,170,16
2025-03-31,S086,P04523,245,378,76,57,180,19
2025-09-16,S100,P04029,435,489,50,4,182,78
2025-06-12,S100,P04537,568,599,11,20,125,90
2025-02-22,S085,P03948,267,392,16,109,126,83
2025-05-16,S036,P01651,277,343,59,7,152,49
2025-12-03,S012,P01834,150,179,8,21,12,84
2025-08-31,S067,P02617,317,366,19,30,153,66
2025-08-08,S007,P00714,346,566,52,168,3,95
2025-05-20,S054,P04534,115,205,36,54,32,25
2025-02-10,S046,P00361,182,332,88,62,129,42
2025-12-11,S030,P00615,282,400,110,8,107,54
2025-11-19,S073,P00804,477,500,8,15,100,15
2025-02-01,S007,P04386,90,140,22,28,104,42
2025-02-20,S029,P01921,118,207,33,56,22,52
2025-07-19,S054,P04425,48,95,27,20,131,72
2025-01-14,S076,P00054,143,211,45,23,65,68
2025-02-28,S002,P02951,257,377,78,42,197,21
2025-05-31,S010,P03796,70,150,40,40,28,73
2025-05-31,S022,P03673,30,40,9,1,94,60
2025-01-24,S061,P01701,239,270,28,3,176,91
2025-10-10,S024,P01427,254,559,162,143,145,74
2025-08-23,S049,P03904,98,112,3,11,146,23
2025-07-08,S004,P01608,18,22,2,2,101,50
2025-11-11,S039,P04603,309,567,149,109,51,46
2025-09-03,S093,P00123,466,583,91,26,115,42
2025-10-02,S047,P03234,128,197,40,29,14,11
2025-01-14,S094,P02851,34,44,6,4,149,15
2025-03-09,S040,P01351,261,356,86,9,16,34
2025-12-27,S062,P01826,39,43,4,0,35,99
2025-12-16,S059,P00735,319,413,11,83,138,49
2025-12-10,S099,P02484,387,518,123,8,140,59
2025-10-11,S098,P04139,296,490,64,130,123,18
2025-03-04,S080,P00538,341,445,64,40,174,11
2025-11-08,S004,P01554,454,492,22,16,146,99
2025-02-03,S004,P00502,132,254,55,67,178,79
2025-11-03,S011,P00181,318,457,28,111,193,56
2025-01-22,S038,P02557,89,126,2,35,20,27
2025-12-07,S011,P00511,161,237,50,26,168,30
2025-02-14,S081,P04624,250,395,52,93,166,51
2025-04-08,S003,P02847,99,220,63,58,116,91
2025-12-06,S085,P03472,20,24,1,3,11,58
2025-10-21,S001,P01423,270,451,126,55,79,82
2025-09-24,S003,P04907,216,275,54,5,85,83
2025-05-23,S058,P03965,339,591,131,121,130,35
2025-07-31,S060,P01474,392,471,74,5,82,30
2025-08-03,S084,P04139,60,87,20,7,48,64
2025-12-20,S052,P03329,155,227,67,5,22,23
2025-02-17,S011,P04636,274,401,100,27,49,29
2025-06-16,S049,P04561,289,338,32,17,133,44
2025-06-06,S048,P00674,414,548,104,30,163,45
2025-03-27,S028,P03742,266,414,115,33,169,10
2025-03-31,S016,P04880,315,501,121,65,108,12
2025-06-06,S042,P03435,289,304,2,13,61,80
2025-06-17,S052,P04770,51,69,18,0,6,20
2025-06-08,S074,P04530,255,313,14,44,10,67
2025-09-12,S087,P02155,309,500,80,111,156,70
2025-06-09,S071,P03333,237,422,107,78,15,23
2025-11-21,S009,P00165,148,313,90,75,148,33
2025-08-28,S031,P00574,107,152,12,33,27,18
2025-11-05,S083,P01009,485,537,38,14,7,47
2025-02-04,S018,P03952,280,554,109,165,119,90
2025-02-25,S067,P01760,387,539,60,92,69,92
