product_id,product_name,category,subcategory,brand,unit_cost,unit_price,size,color
P02614,Product 2614,Apparel,Shoes,BrandB,117.71,178.17,S,Black
P02615,Product 2615,Accessories,Caps,BrandA,27.04,193.45,S,Red
P02616,Product 2616,Footwear,Shoes,BrandC,30.26,116.77,S,Red
P02617,Product 2617,Apparel,Caps,BrandB,19.57,223.01,S,Black
P02618,Product 2618,Accessories,Caps,BrandC,112.04,153.52,L,Black
P02619,Product 2619,Accessories,Shoes,BrandB,107.39,15.24,M,Black
P02620,Product 2620,Accessories,Bags,BrandB,148.02,186.49,M,Black
P02621,Product 2621,Footwear,Caps,BrandB,80.69,250.83,S,Black
P02622,Product 2622,Footwear,Bags,BrandB,124.83,78.67,L,Black
P02623,Product 2623,Accessories,Shoes,BrandC,88.58,74.11,M,Blue
P02624,Product 2624,Apparel,Caps,BrandC,131.74,186.58,M,Blue
P02625,Product 2625,Apparel,Shoes,BrandC,109.55,247.21,S,Black
P02626,Product 2626,Footwear,Bags,BrandC,98.22,82.39,M,Red
P02627,Product 2627,Apparel,Shoes,BrandC,86.94,280.36,S,Red
P02628,Product 2628,Footwear,Shoes,BrandB,109.83,278.94,L,Black
P02629,Product 2629,Accessories,Caps,BrandA,65.85,68.16,S,Blue
P02630,Product 2630,Footwear,Shoes,BrandA,19.0,86.5,M,Blue
P02631,Product 2631,Footwear,Shoes,BrandC,10.8,213.17,S,Red
P02632,Product 2632,Accessories,Shoes,BrandC,74.46,286.0,S,Black
P02633,Product 2633,Apparel,Caps,BrandA,91.9,215.87,S,Blue
P02634,Product 2634,Footwear,Bags,BrandB,16.43,139.02,S,Black
P02635,Product 2635,Footwear,Bags,BrandC,46.6,59.01,S,Black
P02636,Product 2636,Accessories,Shoes,BrandB,51.69,143.69,S,Red
P02637,Product 2637,Apparel,Caps,BrandA,86.61,185.96,M,Black
P02638,Product 2638,Footwear,Shoes,BrandA,45.38,105.98,S,Black
P02639,Product 2639,Accessories,Bags,BrandC,18.87,157.97,M,Red
P02640,Product 2640,Footwear,Caps,BrandB,28.9,47.76,S,Blue
P02641,Product 2641,Accessories,Bags,BrandC,30.22,141.13,L,Black
P02642,Product 2642,Apparel,Bags,BrandA,127.19,36.32,S,Red
P02643,Product 2643,Apparel,Caps,BrandB,46.23,24.24,M,Blue
P02644,Product 2644,Apparel,Caps,BrandC,108.63,258.6,M,Black
P02645,Product 2645,Apparel,Shoes,BrandC,87.34,69.47,L,Blue
P02646,Product 2646,Footwear,Shoes,BrandC,146.67,176.8,S,Red
P02647,Product 2647,Footwear,Bags,BrandA,44.56,53.2,L,Black
P02648,Product 2648,Apparel,Caps,BrandC,27.96,86.13,S,Red
P02649,Product 2649,Apparel,Caps,BrandB,12.55,114.79,S,Red
P02650,Product 2650,Apparel,Shoes,BrandC,39.94,51.67,M,Black
P02651,Product 2651,Footwear,Bags,BrandA,104.19,23.33,L,Red
P02652,Product 2652,Apparel,Bags,BrandC,17.36,264.38,L,Blue
P02653,Product 2653,Apparel,Shoes,BrandA,40.48,13.43,M,Red
P02654,Product 2654,Apparel,Caps,BrandA,129.02,27.78,M,Black
P02655,Product 2655,Accessories,Shoes,BrandB,89.53,243.47,L,Black
P02656,Product 2656,Apparel,Shoes,BrandB,15.08,91.78,M,Blue
P02657,Product 2657,Accessories,Shoes,BrandC,11.91,219.62,S,Black
P02658,Product 2658,Accessories,Shoes,BrandA,13.86,52.41,L,Red
P02659,Product 2659,Apparel,Caps,BrandA,141.57,78.81,L,Red
P02660,Product 2660,Accessories,Shoes,BrandB,128.23,176.11,M,Black
P02661,Product 2661,Apparel,Caps,BrandB,127.52,296.7,S,Blue
P02662,Product 2662,Footwear,Shoes,BrandC,139.01,31.3,L,Blue
P02663,Product 2663,Footwear,Bags,BrandA,78.26,126.16,L,Black
P02664,Product 2664,Footwear,Caps,BrandB,40.86,22.49,S,Red
P02665,Product 2665,Footwear,Bags,BrandC,63.2,67.78,M,Black
P02666,Product 2666,Accessories,Shoes,BrandA,109.24,273.17,M,Black
P02667,Product 2667,Apparel,Shoes,BrandA,132.02,37.97,M,Blue
P02668,Product 2668,Apparel,Shoes,BrandB,68.09,258.49,M,Red
P02669,Product 2669,Apparel,Caps,BrandC,82.63,61.56,S,Blue
P02670,Product 2670,Footwear,Bags,BrandB,140.11,259.92,S,Blue
P02671,Product 2671,Footwear,Caps,BrandC,20.59,166.03,L,Red
P02672,Product 2672,Apparel,Caps,BrandA,130.03,264.68,L,Red
P02673,Product 2673,Footwear,Shoes,BrandC,28.1,53.99,S,Red
P02674,Product 2674,Apparel,Bags,BrandC,75.16,230.99,L,Black
P02675,Product 2675,Apparel,Shoes,BrandC,36.67,207.4,S,Red
P02676,Product 2676,Apparel,Caps,BrandC,92.43,167.45,M,Black
P02677,Product 2677,Apparel,Shoes,BrandC,85.99,245.07,S,Blue
P02678,Product 2678,Apparel,Bags,BrandB,60.1,198.0,S,Red
P02679,Product 2679,Apparel,Shoes,BrandC,130.18,264.34,L,Black
P02680,Product 2680,Apparel,Bags,BrandC,100.67,120.51,S,Black
P02681,Product 2681,Footwear,Bags,BrandA,109.57,181.08,M,Black
P02682,Product 2682,Apparel,Shoes,BrandC,26.85,262.47,M,Black
P02683,Product 2683,Apparel,Caps,BrandA,133.06,72.3,L,Blue
P02684,Product 2684,Footwear,Shoes,BrandB,29.22,150.86,L,Red
P02685,Product 2685,Footwear,Caps,BrandB,37.3,288.62,S,Red
P02686,Product 2686,Footwear,Caps,BrandC,23.57,147.34,L,Red
P02687,Product 2687,Apparel,Shoes,BrandB,68.85,83.32,M,Red
P02688,Product 2688,Accessories,Caps,BrandC,133.72,111.81,L,Red
P02689,Product 2689,Accessories,Caps,BrandB,41.6,266.67,L,Red
P02690,Product 2690,Footwear,Shoes,BrandC,59.19,286.92,M,Black
P02691,Product 2691,Accessories,Shoes,BrandC,127.68,285.53,S,Red
P02692,Product 2692,Footwear,Shoes,BrandA,94.58,212.69,S,Black
P02693,Product 2693,Apparel,Caps,BrandA,113.98,157.78,L,Blue
P02694,Product 2694,Accessories,Bags,BrandA,36.03,62.98,M,Black
P02695,Product 2695,Apparel,Caps,BrandA,108.89,45.73,M,Blue
P02696,Product 2696,Accessories,Bags,BrandC,38.0,27.33,M,Red
P02697,Product 2697,Apparel,Shoes,BrandB,148.16,15.14,S,Blue
P02698,Product 2698,Accessories,Bags,BrandC,86.18,264.65,M,Blue
P02699,Product 2699,Apparel,Shoes,BrandA,105.87,244.64,M,Black
P02700,Product 2700,Apparel,Shoes,BrandA,22.17,174.67,S,Black
P02701,Product 2701,Accessories,Bags,BrandB,41.35,299.63,M,Blue
P02702,Product 2702,Apparel,Shoes,BrandA,25.26,286.39,S,Blue
P02703,Product 2703,Apparel,Bags,BrandC,61.57,199.98,L,Red
P02704,Product 2704,Apparel,Shoes,BrandC,46.2,144.73,L,Black
P02705,Product 2705,Accessories,Caps,BrandC,111.27,54.13,L,Blue
P02706,Product 2706,Accessories,Caps,BrandC,20.76,159.52,L,Black
P02707,Product 2707,Apparel,Shoes,BrandC,114.05,55.75,L,Red
P02708,Product 2708,Apparel,Shoes,BrandB,11.63,125.55,S,Red
P02709,Product 2709,Accessories,Bags,BrandC,34.29,283.37,S,Blue
P02710,Product 2710,Accessories,Caps,BrandA,119.83,109.17,S,Red
P02711,Product 2711,Apparel,Bags,BrandA,112.7,54.31,M,Blue
P02712,Product 2712,Apparel,Shoes,BrandA,74.07,178.9,L,Black
P02713,Product 2713,Apparel,Shoes,BrandA,12.25,184.69,M,Black
P02714,Product 2714,Footwear,Bags,BrandB,93.43,66.2,M,Blue
P02715,Product 2715,Accessories,Shoes,BrandA,63.97,67.01,M,Blue
P02716,Product 2716,Footwear,Caps,BrandB,50.9,296.97,L,Blue
P02717,Product 2717,Accessories,Bags,BrandA,97.86,80.55,M,Black
P02718,Product 2718,Accessories,Caps,BrandB,68.31,253.08,L,Black
P02719,Product 2719,Accessories,Caps,BrandB,18.4,146.39,L,Red
P02720,Product 2720,Accessories,Caps,BrandB,137.81,136.15,L,Red
P02721,Product 2721,Accessories,Bags,BrandA,117.88,95.54,M,Black
P02722,Product 2722,Accessories,Shoes,BrandB,13.17,234.41,L,Black
P02723,Product 2723,Accessories,Caps,BrandC,81.13,265.39,L,Blue
P02724,Product 2724,Footwear,Caps,BrandC,17.09,85.73,S,Black
P02725,Product 2725,Apparel,Caps,BrandA,126.41,37.58,M,Black
P02726,Product 2726,Apparel,Shoes,BrandC,93.89,49.71,S,Red
P02727,Product 2727,Footwear,Shoes,BrandC,30.01,239.91,S,Red
P02728,Product 2728,Footwear,Bags,BrandC,8.01,136.39,M,Blue
P02729,Product 2729,Footwear,Shoes,BrandA,9.58,48.26,S,Red
P02730,Product 2730,Footwear,Bags,BrandA,78.57,108.68,L,Blue
P02731,Product 2731,Accessories,Bags,BrandC,111.48,159.13,S,Black
P02732,Product 2732,Apparel,Bags,BrandA,22.52,257.09,S,Black
P02733,Product 2733,Accessories,Bags,BrandB,37.09,196.11,L,Blue
P02734,Product 2734,Apparel,Bags,BrandC,52.45,61.05,S,Red
P02735,Product 2735,Apparel,Caps,BrandA,36.62,56.02,L,Red
P02736,Product 2736,Footwear,Shoes,BrandA,61.74,129.58,M,Black
P02737,Product 2737,Accessories,Caps,BrandC,86.14,31.81,S,Red
P02738,Product 2738,Footwear,Bags,BrandA,104.32,229.12,M,Blue
P02739,Product 2739,Accessories,Shoes,BrandC,144.75,126.42,S,Black
P02740,Product 2740,Apparel,Caps,BrandA,139.97,109.48,L,Red
P02741,Product 2741,Footwear,Caps,BrandB,87.67,157.64,S,Black
P02742,Product 2742,Footwear,Bags,BrandC,111.45,215.6,M,Black
P02743,Product 2743,Apparel,Caps,BrandB,142.88,175.11,L,Red
P02744,Product 2744,Apparel,Caps,BrandC,17.1,242.7,L,Blue
P02745,Product 2745,Apparel,Caps,BrandA,5.82,192.52,M,Red
P02746,Product 2746,Footwear,Caps,BrandB,9.32,238.51,M,Red
P02747,Product 2747,Accessories,Caps,BrandA,86.69,212.07,S,Red
P02748,Product 2748,Footwear,Bags,BrandC,115.61,66.01,S,Red
P02749,Product 2749,Accessories,Bags,BrandC,58.23,25.18,L,Red
P02750,Product 2750,Footwear,Caps,BrandC,84.06,271.99,M,Red
P02751,Product 2751,Footwear,Bags,BrandC,79.87,284.24,M,Blue
P02752,Product 2752,Apparel,Bags,BrandC,18.74,220.81,S,Black
P02753,Product 2753,Accessories,Shoes,BrandB,51.63,220.02,S,Blue
P02754,Product 2754,Footwear,Caps,BrandC,7.82,88.34,L,Red
P02755,Product 2755,Footwear,Bags,BrandA,21.05,167.31,M,Blue
P02756,Product 2756,Apparel,Bags,BrandB,122.72,297.75,M,Black
P02757,Product 2757,Apparel,Caps,BrandA,125.26,258.28,M,Blue
P02758,Product 2758,Accessories,Shoes,BrandC,121.28,98.27,M,Red
P02759,Product 2759,Footwear,Caps,BrandA,110.39,97.3,S,Black
P02760,Product 2760,Accessories,Shoes,BrandB,120.03,150.24,S,Red
P02761,Product 2761,Footwear,Caps,BrandB,102.29,127.33,S,Red
P02762,Product 2762,Accessories,Caps,BrandB,102.13,117.63,L,Black
P02763,Product 2763,Apparel,Caps,BrandA,101.77,191.82,M,Black
P02764,Product 2764,Footwear,Caps,BrandB,79.54,13.33,S,Red
P02765,Product 2765,Accessories,Shoes,BrandA,57.69,231.37,M,Blue
P02766,Product 2766,Apparel,Shoes,BrandC,110.88,224.62,S,Black
P02767,Product 2767,Apparel,Bags,BrandC,48.3,250.79,L,Blue
P02768,Product 2768,Accessories,Caps,BrandA,83.72,254.02,S,Blue
P02769,Product 2769,Footwear,Shoes,BrandB,67.84,174.26,L,Black
P02770,Product 2770,Footwear,Shoes,BrandA,45.11,236.22,M,Blue
P02771,Product 2771,Apparel,Shoes,BrandA,146.33,152.79,S,Black
P02772,Product 2772,Footwear,Caps,BrandA,42.52,285.94,S,Black
P02773,Product 2773,Footwear,Bags,BrandC,49.85,65.3,S,Black
P02774,Product 2774,Footwear,Shoes,BrandA,28.43,275.53,M,Black
P02775,Product 2775,Apparel,Caps,BrandC,124.33,84.97,L,Blue
P02776,Product 2776,Accessories,Shoes,BrandA,90.06,39.79,L,Blue
P02777,Product 2777,Footwear,Shoes,BrandC,93.89,137.34,S,Black
P02778,Product 2778,Apparel,Bags,BrandA,123.98,188.33,M,Black
P02779,Product 2779,Apparel,Shoes,BrandA,54.72,76.99,L,Black
P02780,Product 2780,Accessories,Shoes,BrandB,33.08,171.18,L,Black
P02781,Product 2781,Footwear,Caps,BrandB,33.77,244.29,L,Red
P02782,Product 2782,Footwear,Caps,BrandA,111.23,84.55,L,Blue
P02783,Product 2783,Accessories,Bags,BrandA,94.05,178.29,L,Blue
P02784,Product 2784,Accessories,Caps,BrandA,34.92,108.4,S,Black
P02785,Product 2785,Apparel,Caps,BrandA,26.03,163.63,S,Red
P02786,Product 2786,Apparel,Bags,BrandB,22.5,203.41,S,Red
P02787,Product 2787,Accessories,Shoes,BrandC,96.03,111.62,L,Red
P02788,Product 2788,Footwear,Bags,BrandA,5.02,298.4,L,Black
P02789,Product 2789,Apparel,Caps,BrandB,7.66,173.49,L,Red
P02790,Product 2790,Apparel,Bags,BrandA,61.49,249.09,S,Black
P02791,Product 2791,Footwear,Shoes,BrandA,105.25,220.29,L,Red
P02792,Product 2792,Apparel,Bags,BrandC,105.78,257.31,S,Black
P02793,Product 2793,Footwear,Caps,BrandA,67.37,60.4,L,Black
P02794,Product 2794,Footwear,Caps,BrandA,105.21,74.54,S,Blue
P02795,Product 2795,Footwear,Bags,BrandC,80.56,151.35,M,Black
P02796,Product 2796,Accessories,Shoes,BrandC,146.66,257.18,L,Red
P02797,Product 2797,Accessories,Bags,BrandC,28.56,67.31,L,Blue
P02798,Product 2798,Accessories,Shoes,BrandC,92.1,291.61,S,Red
P02799,Product 2799,Footwear,Shoes,BrandB,76.23,47.0,L,Black
P02800,Product 2800,Footwear,Bags,BrandB,33.2,60.77,S,Blue
P02801,Product 2801,Accessories,Shoes,BrandB,113.75,58.5,S,Black
P02802,Product 2802,Apparel,Caps,BrandA,44.95,179.94,M,Black
P02803,Product 2803,Footwear,Bags,BrandC,60.35,276.09,M,Red
P02804,Product 2804,Apparel,Shoes,BrandC,59.35,83.98,L,Red
P02805,Product 2805,Apparel,Caps,BrandB,40.41,170.38,L,Red
P02806,Product 2806,Footwear,Bags,BrandA,67.45,60.97,S,Blue
P02807,Product 2807,Footwear,Caps,BrandA,73.64,193.03,S,Red
P02808,Product 2808,Apparel,Caps,BrandA,112.91,45.74,S,Black
P02809,Product 2809,Apparel,Caps,BrandB,115.93,152.48,S,Blue
P02810,Product 2810,Accessories,Shoes,BrandA,27.99,200.0,L,Red
P02811,Product 2811,Accessories,Bags,BrandA,90.95,177.95,M,Red
P02812,Product 2812,Footwear,Bags,BrandA,134.95,50.6,L,Red
P02813,Product 2813,Accessories,Shoes,BrandC,20.77,56.8,L,Black
P02814,Product 2814,Accessories,Bags,BrandB,73.57,204.7,L,Red
P02815,Product 2815,Accessories,Caps,BrandC,113.8,244.58,M,Black
P02816,Product 2816,Accessories,Bags,BrandC,93.67,273.34,L,Blue
P02817,Product 2817,Apparel,Shoes,BrandB,19.58,245.95,M,Red
P02818,Product 2818,Footwear,Caps,BrandC,62.51,292.44,S,Black
P02819,Product 2819,Accessories,Shoes,BrandA,78.55,128.39,L,Red
P02820,Product 2820,Apparel,Caps,BrandA,149.4,106.04,S,Red
P02821,Product 2821,Apparel,Caps,BrandA,30.9,18.17,S,Blue
P02822,Product 2822,Apparel,Bags,BrandA,147.45,140.47,S,Blue
P02823,Product 2823,Accessories,Caps,BrandB,59.54,198.9,L,Black
P02824,Product 2824,Accessories,Shoes,BrandC,34.05,246.47,S,Black
P02825,Product 2825,Footwear,Bags,BrandC,65.05,87.56,L,Black
P02826,Product 2826,Accessories,Shoes,BrandA,94.03,158.94,S,Blue
P02827,Product 2827,Accessories,Caps,BrandA,35.96,201.98,L,Black
P02828,Product 2828,Apparel,Shoes,BrandC,47.26,169.96,L,Blue
P02829,Product 2829,Footwear,Shoes,BrandB,128.91,89.47,L,Blue
P02830,Product 2830,Accessories,Caps,BrandC,149.86,240.92,S,Red
P02831,Product 2831,Accessories,Bags,BrandA,51.14,60.27,L,Red
P02832,Product 2832,Apparel,Shoes,BrandA,26.58,272.44,S,Black
P02833,Product 2833,Apparel,Caps,BrandB,120.01,286.25,M,Blue
P02834,Product 2834,Accessories,Bags,BrandC,92.07,116.02,S,Blue
P02835,Product 2835,Footwear,Bags,BrandB,19.56,119.09,S,Blue
P02836,Product 2836,Footwear,Bags,BrandB,142.28,225.55,L,Red
P02837,Product 2837,Apparel,Shoes,BrandA,16.32,142.32,S,Blue
P02838,Product 2838,Apparel,Shoes,BrandC,95.68,18.3,M,Black
P02839,Product 2839,Accessories,Shoes,BrandA,66.47,276.76,L,Black
P02840,Product 2840,Apparel,Bags,BrandC,85.71,134.92,S,Red
P02841,Product 2841,Accessories,Shoes,BrandA,35.92,69.01,S,Black
P02842,Product 2842,Footwear,Caps,BrandA,104.78,171.14,L,Blue
P02843,Product 2843,Footwear,Shoes,BrandC,144.16,73.48,L,Blue
P02844,Product 2844,Accessories,Shoes,BrandC,71.47,69.75,S,Black
P02845,Product 2845,Apparel,Bags,BrandA,80.83,168.26,S,Red
P02846,Product 2846,Footwear,Shoes,BrandC,39.77,123.4,L,Blue
P02847,Product 2847,Apparel,Caps,BrandA,134.32,176.17,L,Blue
P02848,Product 2848,Footwear,Bags,BrandC,145.82,299.08,M,Red
P02849,Product 2849,Accessories,Caps,BrandA,119.01,259.12,M,Blue
P02850,Product 2850,Accessories,Bags,BrandA,83.7,12.22,M,Black
P02851,Product 2851,Accessories,Bags,BrandA,143.74,24.66,L,Black
P02852,Product 2852,Footwear,Shoes,BrandB,27.31,186.92,L,Red
P02853,Product 2853,Apparel,Caps,BrandC,74.38,191.61,L,Red
P02854,Product 2854,Apparel,Bags,BrandA,82.95,264.68,S,Black
P02855,Product 2855,Apparel,Shoes,BrandB,76.33,192.43,L,Red
P02856,Product 2856,Footwear,Bags,BrandA,121.35,76.04,S,Black
P02857,Product 2857,Footwear,Bags,BrandB,102.21,145.87,L,Red
P02858,Product 2858,Footwear,Bags,BrandA,23.37,244.61,L,Black
P02859,Product 2859,Footwear,Bags,BrandA,55.24,277.62,S,Blue
P02860,Product 2860,Footwear,Bags,BrandB,54.17,78.71,L,Blue
P02861,Product 2861,Apparel,Bags,BrandB,87.02,166.49,L,Black
P02862,Product 2862,Footwear,Shoes,BrandC,47.26,56.09,L,Blue
P02863,Product 2863,Footwear,Bags,BrandC,22.0,154.13,M,Black
P02864,Product 2864,Apparel,Caps,BrandB,99.78,36.13,L,Red
P02865,Product 2865,Footwear,Shoes,BrandC,128.4,283.1,S,Blue
P02866,Product 2866,Apparel,Caps,BrandB,140.08,195.04,S,Blue
P02867,Product 2867,Apparel,Bags,BrandC,146.02,257.72,S,Blue
P02868,Product 2868,Accessories,Caps,BrandA,118.26,299.51,L,Black
P02869,Product 2869,Accessories,Bags,BrandC,25.26,62.97,S,Blue
P02870,Product 2870,Accessories,Bags,BrandA,128.7,211.3,M,Red
P02871,Product 2871,Accessories,Shoes,BrandA,62.99,267.23,S,Blue
P02872,Product 2872,Footwear,Shoes,BrandC,110.84,177.02,L,Red
P02873,Product 2873,Accessories,Bags,BrandB,82.03,195.51,M,Blue
P02874,Product 2874,Apparel,Shoes,BrandA,125.15,128.22,S,Blue
P02875,Product 2875,Footwear,Caps,BrandA,66.7,205.68,M,Red
P02876,Product 2876,Accessories,Shoes,BrandC,13.96,124.72,S,Blue
P02877,Product 2877,Apparel,Shoes,BrandB,85.74,148.22,L,Red
P02878,Product 2878,Footwear,Caps,BrandB,29.84,39.84,M,Red
P02879,Product 2879,Footwear,Shoes,BrandC,145.0,12.26,S,Red
P02880,Product 2880,Accessories,Bags,BrandB,81.41,25.99,S,Blue
P02881,Product 2881,Footwear,Caps,BrandC,85.27,65.83,M,Blue
P02882,Product 2882,Apparel,Bags,BrandC,136.55,142.42,M,Red
P02883,Product 2883,Footwear,Caps,BrandC,95.56,16.09,M,Blue
P02884,Product 2884,Apparel,Bags,BrandA,48.9,55.22,M,Black
P02885,Product 2885,Footwear,Bags,BrandA,47.93,236.62,S,Red
P02886,Product 2886,Accessories,Shoes,BrandA,77.73,231.03,S,Red
P02887,Product 2887,Apparel,Bags,BrandC,130.66,239.02,S,Black
P02888,Product 2888,Footwear,Shoes,BrandA,120.24,277.25,L,Black
P02889,Product 2889,Footwear,Caps,BrandA,144.6,44.53,M,Red
P02890,Product 2890,Footwear,Bags,BrandA,15.42,57.31,S,Black
P02891,Product 2891,Apparel,Bags,BrandC,43.91,106.73,M,Red
P02892,Product 2892,Apparel,Caps,BrandC,16.63,275.39,M,Blue
P02893,Product 2893,Apparel,Caps,BrandC,113.91,234.89,S,Black
P02894,Product 2894,Accessories,Bags,BrandA,25.42,104.0,M,Red
P02895,Product 2895,Accessories,Caps,BrandB,19.48,35.41,M,Red
P02896,Product 2896,Apparel,Shoes,BrandA,86.44,188.75,M,Red
P02897,Product 2897,Footwear,Caps,BrandA,64.67,84.48,M,Black
P02898,Product 2898,Accessories,Caps,BrandC,108.69,164.03,M,Blue
P02899,Product 2899,Apparel,Bags,BrandC,75.62,283.12,S,Blue
P02900,Product 2900,Footwear,Shoes,BrandA,66.67,176.06,S,Black
P02901,Product 2901,Accessories,Caps,BrandA,66.7,277.91,M,Red
P02902,Product 2902,Footwear,Shoes,BrandB,131.42,123.98,M,Red
P02903,Product 2903,Footwear,Shoes,BrandB,62.31,193.67,M,Red
P02904,Product 2904,Footwear,Shoes,BrandC,53.34,269.23,L,Black
P02905,Product 2905,Footwear,Bags,BrandB,54.09,180.52,M,Black
P02906,Product 2906,Accessories,Caps,BrandB,33.51,188.32,L,Red
P02907,Product 2907,Accessories,Bags,BrandC,129.8,217.73,L,Red
P02908,Product 2908,Accessories,Caps,BrandB,26.26,265.81,L,Red
P02909,Product 2909,Apparel,Caps,BrandA,136.75,35.57,S,Black
P02910,Product 2910,Accessories,Bags,BrandB,46.1,107.69,L,Black
P02911,Product 2911,Footwear,Shoes,BrandC,135.42,125.33,M,Blue
P02912,Product 2912,Accessories,Shoes,BrandA,119.67,273.82,M,Red
P02913,Product 2913,Footwear,Caps,BrandB,89.39,287.24,S,Red
P02914,Product 2914,Apparel,Bags,BrandA,102.07,44.91,S,Blue
P02915,Product 2915,Footwear,Shoes,BrandA,52.25,44.54,M,Red
P02916,Product 2916,Footwear,Shoes,BrandB,88.26,281.11,S,Blue
P02917,Product 2917,Footwear,Caps,BrandB,47.4,95.77,S,Black
P02918,Product 2918,Apparel,Caps,BrandC,63.33,80.13,L,Blue
P02919,Product 2919,Accessories,Bags,BrandC,115.88,20.33,L,Blue
P02920,Product 2920,Accessories,Caps,BrandA,40.37,89.92,S,Black
P02921,Product 2921,Apparel,Shoes,BrandC,126.63,211.12,M,Red
P02922,Product 2922,Footwear,Shoes,BrandA,59.5,133.55,L,Blue
P02923,Product 2923,Accessories,Shoes,BrandA,82.16,159.89,M,Blue
P02924,Product 2924,Apparel,Shoes,BrandC,141.58,276.02,S,Red
P02925,Product 2925,Accessories,Bags,BrandC,103.78,43.26,M,Blue
P02926,Product 2926,Apparel,Bags,BrandC,98.61,30.66,M,Black
P02927,Product 2927,Footwear,Caps,BrandB,108.18,257.06,M,Blue
P02928,Product 2928,Accessories,Caps,BrandA,138.13,234.71,M,Red
P02929,Product 2929,Apparel,Caps,BrandA,41.03,86.48,S,Red
P02930,Product 2930,Accessories,Bags,BrandA,93.92,104.03,S,Blue
P02931,Product 2931,Accessories,Shoes,BrandC,63.06,99.98,L,Red
P02932,Product 2932,Accessories,Caps,BrandC,6.72,197.86,L,Red
P02933,Product 2933,Accessories,Shoes,BrandC,23.17,27.75,L,Blue
P02934,Product 2934,Apparel,Caps,BrandC,52.12,151.93,L,Blue
P02935,Product 2935,Footwear,Caps,BrandC,86.92,48.82,M,Red
P02936,Product 2936,Apparel,Caps,BrandB,132.81,247.72,L,Blue
P02937,Product 2937,Apparel,Caps,BrandC,119.71,120.39,L,Black
P02938,Product 2938,Apparel,Caps,BrandA,85.23,163.0,M,Blue
P02939,Product 2939,Footwear,Shoes,BrandC,15.71,18.5,S,Red
P02940,Product 2940,Accessories,Caps,BrandA,46.46,26.9,L,Black
P02941,Product 2941,Accessories,Shoes,BrandC,58.17,205.77,S,Red
P02942,Product 2942,Accessories,Bags,BrandC,95.15,232.36,L,Red
P02943,Product 2943,Footwear,Caps,BrandA,14.41,215.91,S,Black
P02944,Product 2944,Accessories,Shoes,BrandA,81.88,223.74,L,Blue
P02945,Product 2945,Footwear,Bags,BrandA,135.71,40.34,S,Red
P02946,Product 2946,Accessories,Bags,BrandA,107.29,211.1,S,Blue
P02947,Product 2947,Accessories,Bags,BrandB,120.58,62.71,L,Blue
P02948,Product 2948,Apparel,Shoes,BrandA,103.84,38.42,S,Black
P02949,Product 2949,Footwear,Caps,BrandC,34.96,229.58,L,Red
P02950,Product 2950,Apparel,Caps,BrandC,21.02,267.93,L,Black
P02951,Product 2951,Apparel,Shoes,BrandB,125.28,217.85,M,Black
P02952,Product 2952,Apparel,Caps,BrandA,105.85,243.62,L,Red
P02953,Product 2953,Footwear,Shoes,BrandC,88.38,297.42,L,Red
P02954,Product 2954,Footwear,Caps,BrandB,32.45,49.08,L,Black
P02955,Product 2955,Accessories,Bags,BrandC,92.49,289.89,L,Black
P02956,Product 2956,Apparel,Caps,BrandB,9.54,184.35,M,Black
P02957,Product 2957,Accessories,Shoes,BrandB,22.23,245.84,M,Red
P02958,Product 2958,Apparel,Shoes,BrandA,50.22,198.55,M,Red
P02959,Product 2959,Footwear,Bags,BrandB,69.34,175.31,M,Black
P02960,Product 2960,Footwear,Shoes,BrandC,22.48,214.05,S,Red
P02961,Product 2961,Footwear,Caps,BrandC,22.39,102.88,L,Red
P02962,Product 2962,Apparel,Caps,BrandA,110.25,278.04,M,Red
P02963,Product 2963,Footwear,Bags,BrandA,87.61,43.43,L,Blue
P02964,Product 2964,Apparel,Shoes,BrandB,82.39,102.23,M,Blue
P02965,Product 2965,Accessories,Bags,BrandA,70.6,19.04,L,Black
P02966,Product 2966,Apparel,Caps,BrandC,146.6,88.68,S,Blue
P02967,Product 2967,Accessories,Bags,BrandC,12.22,73.28,M,Black
P02968,Product 2968,Apparel,Shoes,BrandA,31.19,24.39,S,Black
P02969,Product 2969,Accessories,Bags,BrandA,98.89,152.61,S,Red
P02970,Product 2970,Footwear,Shoes,BrandA,24.77,145.9,L,Black
P02971,Product 2971,Accessories,Shoes,BrandB,90.46,32.55,M,Black
P02972,Product 2972,Footwear,Caps,BrandB,87.33,85.94,S,Black
P02973,Product 2973,Footwear,Caps,BrandC,145.8,286.46,L,Black
